play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
383,2017121007,TB,DET,DET,away,TB,TB,2,2017-12-10,490,1390,3190,Half1,0,3,1,1,1,1,08:10:00,TB 2,2,74,"(8:10) (Shotgun) T.Riddick up the middle for 2 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was Upheld. The ruling on the field stands.",run,2,1,0,0,0,0,0,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,3,3,0,NA,DET,3,3,0,6,0,0,0,6,0,6,4.667508101059683e-4,0.009021929839367063,3.112847475925172e-5,0.01187737905622021,0.12067064410780655,0.0021720744917143407,0.8557600932200266,0,0,6.246407033985873,0.7535929660141267,-6.185001524287787,6.185001524287787,1.9118701392713218,-1.9118701392713218,-8.33280240519542,8.33280240519542,NA,NA,0,0,-3.7310474442256663,3.7310474442256663,-4.601754960969753,4.601754960969753,-3.7310474442256663,3.7310474442256663,-4.601754960969753,4.601754960969753,0.6951005214538813,0.30489947854611865,0.30489947854611865,0.6951005214538813,NA,NA,NA,0.07596241692327232,-0.07596241692327232,-0.2688987956538339,0.2688987956538339,NA,NA,0,0,-0.10962818744390668,0.10962818744390668,-0.15927060820992722,0.15927060820992722,-0.10962818744390668,0.10962818744390668,-0.15927060820992722,0.15927060820992722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0030107,T.Riddick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,upheld,NA,0,0,0,0
2696,2017121007,TB,DET,TB,home,DET,DET,40,2017-12-10,374,1274,1274,Half2,0,17,0,3,2,0,06:14:00,DET 40,8,32,"(6:14) J.Winston sacked at DET 45 for -5 yards (J.Davis). FUMBLES (J.Davis) [J.Davis], RECOVERED by DET-T.Whitehead at DET 48. T.Whitehead to TB 49 for 3 yards (D.Smith). FUMBLES (D.Smith), RECOVERED by TB-D.Smith at TB 49. The Replay Official reviewed the fumble ruling, and the play was REVERSED. J.Winston sacked at DET 45 for -5 yards (J.Davis). FUMBLES (J.Davis) [J.Davis], RECOVERED by DET-T.Whitehead at DET 48. T.Whitehead to DET 49 for 1 yard (C.Benenoch).",pass,-8,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,7,14,7,14,-7,7,14,-7,0.005128891939581408,0.07284803690419853,3.8997230333160185e-4,0.11220947490053315,0.36346174796599906,0.0034493966732422193,0.44251247931311405,0,0,3.1900810128132893,-6.152265530417609,-9.52017470218637,9.52017470218637,2.0318767287305968,-2.0318767287305968,-13.04579577812716,13.04579577812716,NA,NA,0,0,0.9611072882941326,-0.9611072882941326,-1.5022834076295921,1.5022834076295921,9.320881717307792,-9.320881717307792,-15.579259063661228,15.579259063661228,0.35063866001405464,0.6493613399859454,0.35063866001405464,0.6493613399859454,-0.16901753273325648,0.18162112728079816,0.8183788727192018,0.053802265665567284,-0.053802265665567284,-0.2682521457482001,0.2682521457482001,NA,NA,0,0,0.040783700261002254,-0.040783700261002254,0.013285415207817897,-0.013285415207817897,0.3332168335255742,-0.3332168335255742,-0.4088633238079852,0.4088633238079852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,00-0031503,J.Winston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0033539,J.Davis,NA,NA,DET,00-0033539,J.Davis,NA,NA,NA,DET,TB,00-0033539,00-0032779,J.Davis,C.Benenoch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TB,00-0031503,J.Winston,NA,NA,NA,DET,1,00-0029212,T.Whitehead,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,reversed,NA,0,0,0,0
3021,2017121007,TB,DET,TB,home,DET,TB,75,2017-12-10,191,1091,1091,Half2,0,19,0,3,1,0,03:11:00,TB 25,10,68,"(3:11) J.Winston pass short right intended for D.Jackson INTERCEPTED by Q.Diggs (D.Slay) at TB 37. Q.Diggs to TB 37 for no gain (P.Barber). The Replay Official reviewed the pass interception ruling, and the play was REVERSED. J.Winston pass incomplete short right to D.Jackson.",pass,0,0,0,1,0,0,0,short,right,12,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,7,21,7,21,-14,7,21,-14,0.023295273916879276,0.15489189017288485,0.004185817731620225,0.2356694781549226,0.23224014097935874,0.0034690361635439323,0.34624836288079036,0,0,1.0046633823643432,-0.7508409670427785,-14.377716201653291,14.377716201653291,0.8976016114505018,-0.8976016114505018,-15.773154927606623,15.773154927606623,1.071148213428493,-1.8219891804712716,0,0,-0.35938007341231837,0.35938007341231837,-2.158314228359826,2.158314228359826,9.071542569029834,-9.071542569029834,-18.057279064862733,18.057279064862733,0.10351727467912138,0.8964827253208786,0.10351727467912138,0.8964827253208786,-0.009824550935767534,0.09369272374335384,0.9063072762566461,0.0476765403701111,-0.0476765403701111,-0.32953220555493024,0.32953220555493024,0.015331704097296561,-0.025156255033064095,0,0,0.006018628376330659,-0.006018628376330659,-0.0034050217784731274,0.0034050217784731274,0.31378346573819915,-0.31378346573819915,-0.45071001582734027,0.45071001582734027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0031503,J.Winston,00-0026189,D.Jackson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,reversed,NA,0,0,0,0
836,2017121006,KC,OAK,KC,home,OAK,OAK,17,2017-12-10,7,907,2707,Half1,0,4,0,1,1,0,00:07:00,OAK 17,10,85,"(:07) (Shotgun) A.Smith pass short middle to T.Kelce for 17 yards, TOUCHDOWN. KC-T.Kelce was injured during the play.  The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. (Shotgun) A.Smith pass short middle to T.Kelce to OAK 1 for 16 yards (N.Morrow; T.Hester). KC-T.Kelce was injured during the play.",pass,16,1,0,1,0,0,0,short,middle,-2,18,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,1,3,3,0,3,0,3,3,0,3,0.009917996756218083,0.028502250786220575,2.3099770734417132e-5,0.042700210337955916,0.37789780426176284,0.002494217990942004,0.5384644200961661,0,0,4.523478365174514,1.9745711170258504,11.225924169220114,-11.225924169220114,2.2669030434676545,-2.2669030434676545,7.147085040523954,-7.147085040523954,-0.4803193405265347,2.454890457552385,-0.4803193405265347,2.454890457552385,1.0242194601159307,-1.0242194601159307,5.38711011836934,-5.38711011836934,-1.8842776444139522,1.8842776444139522,9.226476321171768,-9.226476321171768,0.6973754653400066,0.3026245346599934,0.6973754653400066,0.3026245346599934,0.0628194908087939,0.7601949561488005,0.2398050438511995,0.06315460435812786,-0.06315460435812786,0.20200858408039685,-0.20200858408039685,-0.017176403088285608,0.0799958938970795,-0.017176403088285608,0.0799958938970795,0.03785843549945539,-0.03785843549945539,0.18013152658800446,-0.18013152658800446,-0.04739538016182132,0.04739538016182132,0.2829974017968536,-0.2829974017968536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00-0023436,A.Smith,00-0030506,T.Kelce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0033445,N.Morrow,OAK,00-0033976,T.Hester,OAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,reversed,NA,0,0,0,0
1444,2017121006,KC,OAK,OAK,away,KC,KC,24,2017-12-10,399,399,2199,Half1,0,7,0,2,1,0,06:39:00,KC 24,10,51,"(6:39) (Shotgun) D.Carr pass short right intended for M.Crabtree INTERCEPTED by T.Mitchell [C.Jones] at KC 24. T.Mitchell to KC 24 for no gain (M.Crabtree). The Replay Official reviewed the pass interception ruling, and the play was Upheld. The ruling on the field was confirmed.",pass,0,1,0,1,0,0,0,short,right,0,NA,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,2,1,13,0,0,13,-13,0,13,-13,0.08702302410618516,0.03212626799981384,3.94492227257527e-5,0.04726103626759102,0.3386680162482366,0.0023784571918384796,0.49250374896360916,0,0,4.041002249555621,-4.85267200445158,17.65691655637639,-17.65691655637639,2.989198380094824,-2.989198380094824,13.807785572948356,-13.807785572948356,-0.43223726266433005,-4.42043474178725,0,0,2.9575583469774536,-2.9575583469774536,4.603012893014698,-4.603012893014698,1.743365337202647,-1.743365337202647,12.25953387197957,-12.25953387197957,0.2177599336299707,0.7822400663700293,0.7822400663700293,0.2177599336299707,-0.0947944850050012,0.8770345513750305,0.1229654486249695,0.0769299744135084,-0.0769299744135084,0.34367613701337735,-0.34367613701337735,-0.011073564080590237,-0.08372092092441097,0,0,0.08720132703250441,-0.08720132703250441,0.16238020200281608,-0.16238020200281608,0.027710312665110648,-0.027710312665110648,0.34955926190290215,-0.34955926190290215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0031280,D.Carr,00-0026986,M.Crabtree,NA,NA,NA,NA,NA,NA,NA,NA,00-0031097,T.Mitchell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0032762,C.Jones,NA,NA,NA,NA,NA,NA,NA,NA,OAK,NA,00-0026986,NA,M.Crabtree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0031097,T.Mitchell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,0,NA,NA,NA,NA,1,upheld,NA,0,0,0,0
3785,2017121003,CLE,GB,GB,away,CLE,CLE,6,2017-12-10,36,36,36,Half2,0,17,0,4,3,0,00:36:00,CLE 6,2,24,"(:36) (Shotgun) B.Hundley up the middle to CLE 1 for 5 yards (C.Kirksey). The Replay Official reviewed the runner was down by contact ruling, and the play was Upheld. The ruling on the field was confirmed.",run,5,1,0,0,0,0,0,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,1,1,0,NA,NA,1,1,21,14,14,21,-7,14,21,-7,0.22435948680533777,0.01138576079868855,3.288406517386063e-5,0.008647448644754814,0.5281965586037658,5.579736759924251e-4,0.22681988740628678,0,0,3.078689643967593,2.649921434989472,5.250242616161804,-5.250242616161804,-0.0658304095794563,0.0658304095794563,10.21925681387511,-10.21925681387511,NA,NA,0,0,15.619086762744734,-15.619086762744734,-7.723690546961813,7.723690546961813,23.004316585593433,-23.004316585593433,-12.455683626558328,12.455683626558328,0.04916270290574275,0.9508372970942572,0.9508372970942572,0.04916270290574275,0.0778534129030717,0.8729838841911856,0.12701611580881444,0.11469367186051417,-0.11469367186051417,0.4833667313734538,-0.4833667313734538,NA,NA,0,0,0.5949406803957138,-0.5949406803957138,-0.20766411347016395,0.20766411347016395,0.7094005733399364,-0.7094005733399364,-0.21857912770040194,0.21857912770040194,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0031589,B.Hundley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLE,NA,00-0031361,NA,C.Kirksey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,upheld,NA,0,0,0,0
3469,2017121002,CIN,CHI,CHI,away,CIN,CIN,8,2017-12-10,565,565,565,Half2,0,17,1,4,2,0,09:25:00,CIN 8,2,80,"(9:25) (Shotgun) Jo.Howard up the middle for 8 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was Upheld. The ruling on the field stands.",run,8,1,0,0,0,0,0,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,3,3,0,NA,CHI,3,3,7,32,26,7,19,32,7,25,0.029205711128996868,0.018871103050410523,1.700389317085475e-5,0.027656776015025385,0.3946057701939362,0.0020129545539603983,0.5276306811644998,0,0,4.631013238798477,2.3689867612015227,-31.6796426954855,31.6796426954855,-7.920644985505964,7.920644985505964,-21.931235542020794,21.931235542020794,NA,NA,0,0,-3.627093876342271,3.627093876342271,-11.717285213708044,11.717285213708044,4.723624188264417,-4.723624188264417,-29.524916567076193,29.524916567076193,0.9939025552524102,0.006097444747589775,0.006097444747589775,0.9939025552524102,0.004085071556873432,0.0020123731907163434,0.9979876268092837,-0.10831570827640946,0.10831570827640946,-0.5287559605084101,0.5287559605084101,NA,NA,0,0,0.052693148803668335,-0.052693148803668335,-0.4432005497479373,0.4432005497479373,1.175796076435686,-1.175796076435686,-1.0566943668990432,1.0566943668990432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0032780,Jo.Howard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,upheld,NA,0,0,0,0
1825,2017121001,CAR,MIN,MIN,away,CAR,MIN,57,2017-12-10,101,101,1901,Half1,0,11,0,2,1,0,01:41:00,MIN 43,10,5,"(1:41) (No Huddle, Shotgun) C.Keenum pass incomplete short left to J.McKinnon [J.Peppers]. The Replay Official reviewed the incomplete pass ruling, and the play was REVERSED. (No Huddle, Shotgun) C.Keenum sacked at MIN 37 for -6 yards (J.Peppers).",pass,-6,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,3,2,14,10,10,14,-4,10,14,-4,0.5262763826943221,0.03951638959995979,6.871063284352757e-4,0.028624868703980916,0.21534217608494047,6.487425955012902e-4,0.18890433399286008,0,0,1.6493568890112282,-0.6356102930520522,4.099656295403033,-4.099656295403033,6.2604268644981325,-6.2604268644981325,0.5077874091843091,-0.5077874091843091,NA,NA,0,0,-4.123527262074238,4.123527262074238,1.331445918873268,-1.331445918873268,-5.005764043501836,5.005764043501836,5.351610773390821,-5.351610773390821,0.4219977867799736,0.5780022132200264,0.5780022132200264,0.4219977867799736,-0.021505819729664033,0.5995080329496905,0.4004919670503096,-0.010479560283165212,0.010479560283165212,-0.03111919542136707,0.03111919542136707,NA,NA,0,0,-0.12742924625101723,0.12742924625101723,0.035432897818044734,-0.035432897818044734,-0.15769177400469764,0.15769177400469764,0.11873770144759435,-0.11873770144759435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0028986,C.Keenum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0021140,J.Peppers,NA,NA,00-0021140,J.Peppers,NA,NA,NA,NA,NA,NA,NA,NA,CAR,NA,00-0021140,NA,J.Peppers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,reversed,NA,0,0,0,0
2042,2017121001,CAR,MIN,MIN,away,CAR,CAR,4,2017-12-10,16,16,1816,Half1,0,11,0,2,3,1,00:16:00,CAR 4,4,64,"(:16) (Shotgun) C.Keenum pass short right to A.Thielen for 4 yards, TOUCHDOWN. The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) C.Keenum pass incomplete short right to A.Thielen.",pass,0,1,0,1,0,0,0,short,right,4,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,2,2,14,10,10,14,-4,10,14,-4,0.19397787625734336,0.009797770166186893,9.427164941945209e-5,0.006149306466191298,0.4644622726427605,8.984784114039772e-4,0.3246200244066945,0,0,3.5948969465372125,-0.6478990220649576,2.166404966889954,-2.166404966889954,5.077712968219978,-5.077712968219978,1.4827992413426094,-1.4827992413426094,3.4051030534627875,-4.053002075527745,0,0,-5.133117193830184,5.133117193830184,1.5004932466364396,-1.5004932466364396,-14.385871138107134,14.385871138107134,15.706729700154419,-15.706729700154419,0.4881539831422826,0.5118460168577175,0.5118460168577175,0.4881539831422826,-0.020332141478469012,0.5321781583361864,0.4678218416638136,-0.04926870728376265,0.04926870728376265,-0.005911386430643789,0.005911386430643789,0.10862616373113504,-0.12895830520960405,0,0,-0.1601173512396332,0.1601173512396332,0.03678085877403983,-0.03678085877403983,-0.4588929800694048,0.4588929800694048,0.44514671650302484,-0.44514671650302484,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0028986,C.Keenum,00-0030035,A.Thielen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,reversed,NA,0,0,0,0
2478,2017121001,CAR,MIN,MIN,away,CAR,MIN,75,2017-12-10,522,1422,1422,Half2,0,14,0,3,1,0,08:42:00,MIN 25,10,0,"(8:42) (Shotgun) C.Keenum sacked at MIN 17 for -8 yards (M.Addison). FUMBLES (M.Addison), RECOVERED by CAR-M.Adams at MIN 35. M.Adams to MIN 31 for 4 yards. The Replay Official reviewed the fumble ruling, and the play was Upheld. The ruling on the field was confirmed.",pass,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,21,13,13,21,-8,13,21,-8,0.00625766258138231,0.159588683745594,0.0043336465969709545,0.2458782613581093,0.23429202064208013,0.0035803316542874636,0.3460693934215757,0,0,0.9239413052483565,-4.957762548964559,13.458924615808074,-13.458924615808074,3.6204436317749193,-3.6204436317749193,14.508394178282632,-14.508394178282632,NA,NA,0,0,-1.8380467135019098,1.8380467135019098,7.000509801687654,-7.000509801687654,-11.818189422286542,11.818189422286542,21.206880372309293,-21.206880372309293,0.24384354291436985,0.7561564570856302,0.7561564570856302,0.24384354291436985,-0.10434635568620768,0.8605028127718378,0.13949718722816218,-0.10011321735504997,0.10011321735504997,0.3759130371663539,-0.3759130371663539,NA,NA,0,0,-0.03454757556737184,0.03454757556737184,0.2157289975449034,-0.2157289975449034,-0.3603650624963831,0.3603650624963831,0.6240968668407931,-0.6240968668407931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,00-0028986,C.Keenum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAR,00-0028339,M.Addison,NA,NA,NA,CAR,NA,00-0028339,NA,M.Addison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIN,00-0028986,C.Keenum,NA,NA,NA,CAR,4,00-0022247,M.Adams,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,upheld,NA,0,0,0,0
